1248076,2759614,Augstbuurt
1248077,2759614,Augsbuur
1248078,2759614,Augsbuurt
2431578,2759614,Augsbuurt-Lutjewoude
2431579,2759614,Lytsewâld
4125478,2759614,Augsbuurt-Lutjewoude
6113640,2759614,Lutjewoude
6113641,2759614,Augstbuurt
6113642,2759614,Augsbuurt
6113643,2759614,Augsbuur
1932632,2759621,Asten
1611166,2759633,Assen
1611172,2759633,Assen
2009762,2759643,Asperen
1248088,2759655,Ariën
1248089,2759661,Arnheim
1900191,2759661,Arnhem
1986869,2759661,Arnhim
11469367,2759684,Arsen
1248092,2759698,"Nieuw Appelsga"
1248093,2759698,Appelsga
2431925,2759698,Appelscha
2431927,2759698,Appelskea
1611467,2759706,Apeldoorn
8308048,2759706,Apeldoarn
1248095,2759724,"Annerveensch Kanaal"
1248098,2759737,"Anna Paulowne"
1940527,2759737,"Anna Paulowna"
1248100,2759746,Anlo
1554366,2759757,Anjum
1554367,2759757,Eanjum
1248106,2759774,"Andijk Oost"
1593918,2759794,Amsterdam
1593936,2759794,Amsterdam
1248126,2759798,"Nieuwer Amstel"
1618019,2759798,Amstelveen
1612722,2759821,Amersfoort
1248135,2759831,Amerika
1248147,2759875,"Alphen aan der Rijn"
1248148,2759875,Alfen
1248149,2759875,"Alphen aan de Rijn"
1248150,2759875,Alphen
1928102,2759875,"Alphen aan den Rijn"
3058489,2759875,"Alphen a/d Rijn"
1248151,2759876,Alfen
2729234,2759876,"Alphen aan de Maas"
1248152,2759877,Alfen
7636050,2759879,Almere
11262277,2759879,Almere
1248158,2759887,Almeloo
1647733,2759887,Almelo
1647737,2759887,Almelo
1248159,2759891,Allingaweer
1616830,2759899,Alkmar
1616836,2759899,Alkmaar
2432019,2759921,Eagmaryp
2432020,2759921,Akmarijp
1248169,2759922,Ankrum
2432113,2759922,Akkrum
2432114,2759922,Akkrum
4125520,2759922,Akkrum
13437853,2759946,"Afferden L"
1744,2759950,Aard
1248189,2759950,Aardt
1248190,2759951,Aardenhout
1248191,2759956,Egum
2432121,2759956,Aegum
2432122,2759956,Eagum
1248193,2759961,Adewardervoorwerk
1248194,2759961,Adeward
1248196,2759975,Akkooi
1248197,2759975,Ackooy
1248198,2759975,Ackooi
1248199,2759975,Acquoij
2431887,2760053,Achlum
2431888,2760053,Achlum
4125534,2760053,Achlum
1248217,2760067,Abkoude
1949985,2760067,Abcoude
1248223,2760085,Aardswoud
1248224,2760085,Aartwoud
1248232,2760121,Aalsum
2431745,2760121,Aalzum
2431746,2760121,Ealsum
1651565,2760123,Aalten
1647134,2760134,Aalsmeer
1938305,2760144,Aalburg
2322156,2760144,"Wijk en Aalburg"
12133264,6544759,Zeijerveen
12133263,6544760,Zeijerveld
11991677,8605013,Balloërveld
16433663,10173839,Schiphol-Rijk
16433756,10173839,Schiphol
12133726,11395893,Achterveld
13438027,11524800,"Botlek Rotterdam"
